trade_date,ts_code
20220907,002017.SZ
20220907,000786.SZ
20220907,601066.SH
20220907,603811.SH
20220907,601899.SH
20220907,601669.SH
20220907,601007.SH
20220907,601138.SH
20220907,600863.SH
20220908,601899.SH
20220908,601669.SH
20220908,601007.SH
20220908,001979.SZ
20220908,601138.SH
20220908,603811.SH
20220908,600863.SH
20220909,600919.SH
20220909,603811.SH
20220909,601899.SH
20220909,601669.SH
20220909,601138.SH
20220909,002415.SZ
20220909,600863.SH
20220909,601816.SH
20220913,601899.SH
20220913,601658.SH
20220913,002415.SZ
20220913,601990.SH
20220913,600863.SH
20220913,601816.SH
20220914,600573.SH
20220914,002415.SZ
20220914,601990.SH
20220914,601006.SH
20220914,601899.SH
20220914,601658.SH
20220914,601398.SH
20220914,000729.SZ
20220914,601816.SH
20220915,600573.SH
20220915,601872.SH
20220915,601658.SH
20220915,002415.SZ
20220915,601990.SH
20220915,601816.SH
20220916,600573.SH
20220916,002415.SZ
20220916,603456.SH
20220916,601990.SH
20220916,601006.SH
20220916,688799.SH
20220916,601658.SH
20220916,601398.SH
20220916,601816.SH
20220919,600573.SH
20220919,002415.SZ
20220919,603456.SH
20220919,601006.SH
20220919,600862.SH
20220919,688799.SH
20220919,601007.SH
20220919,601658.SH
20220919,601398.SH
20220919,601816.SH
20220920,600573.SH
20220920,002415.SZ
20220920,603456.SH
20220920,601006.SH
20220920,600862.SH
20220920,601872.SH
20220920,601007.SH
20220920,601658.SH
20220920,601398.SH
20220920,601816.SH
20220921,601872.SH
20220921,601007.SH
20220921,603456.SH
20220922,600018.SH
20220922,603456.SH
20220922,601872.SH
20220922,601666.SH
20220922,601007.SH
20220922,601898.SH
20220922,000591.SZ
20220922,600968.SH
20220922,000951.SZ
20220923,600018.SH
20220923,600475.SH
20220923,601398.SH
20220923,601872.SH
20220923,601666.SH
20220923,601007.SH
20220923,601898.SH
20220923,000591.SZ
20220923,600968.SH
20220923,000951.SZ
20220926,601398.SH
20220926,600018.SH
20220926,601666.SH
20220926,601898.SH
20220926,000591.SZ
20220926,600968.SH
20220926,600475.SH
20220927,600018.SH
20220927,600995.SH
20220927,002050.SZ
20220927,600475.SH
20220927,601666.SH
20220927,000591.SZ
20220927,601898.SH
20220927,600933.SH
20220927,601398.SH
20220927,601633.SH
20220928,000591.SZ
20220928,601898.SH
20220928,600933.SH
20220928,601398.SH
20220928,600475.SH
20220928,601633.SH
20220929,601601.SH
20220929,601838.SH
20220929,600919.SH
20220929,601398.SH
20220929,000591.SZ
20220929,601898.SH
20220929,002966.SZ
20220929,002415.SZ
20220929,600926.SH
20220929,601633.SH
20220930,601398.SH
20220930,000591.SZ
20220930,601838.SH
20220930,002415.SZ
20220930,600926.SH
20221010,000807.SZ
20221010,601838.SH
20221010,600968.SH
20221010,601006.SH
20221010,601857.SH
20221010,600489.SH
20221010,601398.SH
20221010,002415.SZ
20221010,600926.SH
20221011,600795.SH
20221011,000807.SZ
20221011,601398.SH
20221011,600968.SH
20221011,600926.SH
20221011,601857.SH
20221011,600489.SH
20221012,600795.SH
20221012,000807.SZ
20221012,601857.SH
20221012,600489.SH
20221012,600428.SH
20221012,600021.SH
20221012,601872.SH
20221012,600968.SH
20221013,000338.SZ
20221013,600795.SH
20221013,000807.SZ
20221013,600919.SH
20221013,601857.SH
20221013,600489.SH
20221013,600428.SH
20221013,600021.SH
20221013,601872.SH
20221013,600968.SH
20221014,000338.SZ
20221014,600021.SH
20221014,000807.SZ
20221014,600795.SH
20221014,600968.SH
20221014,600428.SH
20221014,600489.SH
20221017,000338.SZ
20221017,600795.SH
20221017,000807.SZ
20221017,600026.SH
20221017,600489.SH
20221017,600428.SH
